id,path,label,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,rank_oof,rank_v2_add,is_oof_top100,is_v2_add_top100
train_01052,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01052.jpg,1,4,0.9990045428276062,1,0.0009954571723937988,0.0,0.0029739877247438,1098,563,False,False
train_01053,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01053.jpg,0,4,0.42393940687179565,0,0.42393940687179565,0.0,0.0420455955017288,410,267,False,False
train_01054,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01054.jpg,0,4,0.0017707421211525798,0,0.0017707421211525798,0.0,1.0875000842154772e-08,1045,1316,False,False
train_01055,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01055.jpg,0,4,0.003328244900330901,0,0.003328244900330901,0.0,0.0010622322335621,978,722,False,False
train_01056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01056.jpg,0,3,4.1080966184381396e-08,0,4.1080966184381396e-08,1.0,0.0001791403105549,1353,962,False,False
train_01057,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01057.jpg,1,2,0.8645532727241516,1,0.1354467272758484,0.0,0.0502123037474183,552,219,False,False
train_01058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01058.jpg,0,4,0.002059956779703498,0,0.002059956779703498,0.0,0.0010122190681716,1028,732,False,False
train_01059,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01059.jpg,1,2,0.3844212293624878,0,0.6155787706375122,0.0,0.004442952031706,341,523,False,False
train_01060,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01060.jpg,0,3,0.00018250056018587202,0,0.00018250056018587202,0.0,0.0006562304527851,1201,796,False,False
train_01061,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01061.jpg,1,3,0.9713886976242065,1,0.028611302375793457,0.5625,0.0009984241815416,753,737,False,False
train_01062,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01062.jpg,0,4,0.007936946116387844,0,0.007936946116387844,0.0,0.0010101297551213,883,734,False,False
train_01063,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01063.jpg,1,2,0.3336105942726135,0,0.6663894057273865,0.0,0.001512543638348,316,660,False,False
train_01064,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01064.jpg,0,3,0.9968134760856628,1,0.9968134760856628,0.0,0.0186828395239926,69,391,True,False
train_01065,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01065.jpg,0,3,0.006129119079560041,0,0.006129119079560041,0.0,1.2165854524951934e-05,917,1171,False,False
train_01066,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01066.jpg,0,0,0.6254540681838989,1,0.6254540681838989,0.0,0.000119749602256,336,1005,False,False
train_01067,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01067.jpg,0,1,0.608951985836029,1,0.608951985836029,0.0,5.864873371516713e-05,345,1071,False,False
train_01068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01068.jpg,0,0,0.0008630452211946249,0,0.0008630452211946249,1.0,2.284918163387415e-07,1109,1294,False,False
train_01069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01069.jpg,0,3,0.003800902981311083,0,0.003800902981311083,0.0,0.7186599300904658,968,46,False,True
train_01070,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01070.jpg,1,1,0.9939127564430237,1,0.006087243556976318,0.0,0.0002472829813048,920,928,False,False
train_01071,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01071.jpg,0,0,0.010555034503340721,0,0.010555034503340721,0.0,0.0006308121194856,850,801,False,False
train_01072,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01072.jpg,0,3,0.00965940486639738,0,0.00965940486639738,0.0,0.022895087170115,860,374,False,False
train_01073,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01073.jpg,0,1,0.0068718791007995605,0,0.0068718791007995605,0.0,4.516701188192673e-05,900,1089,False,False
train_01074,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01074.jpg,0,4,0.22141097486019135,0,0.22141097486019135,0.0,2.7953242387468434e-09,499,1322,False,False
train_01075,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01075.jpg,1,4,0.10298221558332443,0,0.8970177844166756,1.0,0.0020937101782057,227,614,False,False
train_01076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01076.jpg,0,4,0.001643889700062573,0,0.001643889700062573,0.0,0.0014149850825329,1051,669,False,False
train_01077,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01077.jpg,1,1,0.991938054561615,1,0.00806194543838501,0.0,0.0025347810407404,881,587,False,False
train_01078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01078.jpg,0,4,2.3367863832390867e-05,0,2.3367863832390867e-05,0.0,2.017274231902698e-05,1283,1139,False,False
train_01079,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01079.jpg,1,4,0.921315610408783,1,0.07868438959121704,1.0,0.0017660986591399,621,639,False,False
train_01080,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01080.jpg,0,4,0.15320536494255066,0,0.15320536494255066,0.0,0.1019023516483123,539,144,False,False
train_01081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01081.jpg,0,0,0.0003345798759255558,0,0.0003345798759255558,0.0,0.0001177623584682,1175,1010,False,False
train_01082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01082.jpg,1,3,0.00016990624135360122,0,0.9998300937586464,0.0,0.0024090706804191,26,595,True,False
train_01083,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01083.jpg,0,3,0.00021028632181696594,0,0.00021028632181696594,0.0625,3.075303881434477e-08,1195,1312,False,False
train_01084,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01084.jpg,1,1,0.042631085962057114,0,0.9573689140379429,0.0,2.620771365476136e-06,162,1236,False,False
train_01085,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01085.jpg,1,3,0.00038097580545581877,0,0.9996190241945442,0.0,0.0001322305574905,33,997,True,False
train_01086,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01086.jpg,1,1,0.2544030547142029,0,0.7455969452857971,0.0,0.0007064737383589,286,783,False,False
train_01087,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01087.jpg,1,0,0.021336622536182404,0,0.9786633774638176,0.0,0.0006803647204858,134,791,False,False
train_01088,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01088.jpg,0,1,0.0014146012254059315,0,0.0014146012254059315,1.0,0.1257810642564545,1060,131,False,False
train_01089,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01089.jpg,0,3,0.0008260797476395965,0,0.0008260797476395965,0.0,0.0149242191966951,1111,406,False,False
train_01090,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01090.jpg,0,2,0.7289251089096069,1,0.7289251089096069,0.0,0.0404559976663589,293,297,False,False
train_01091,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01091.jpg,1,0,0.07260105758905411,0,0.9273989424109459,0.0,0.0010862621557596,197,720,False,False
train_01092,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01092.jpg,0,3,0.3660648763179779,0,0.3660648763179779,0.0,0.3953871938770539,428,59,False,True
train_01093,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01093.jpg,1,4,0.9873659610748291,1,0.012634038925170898,0.0,0.0626058716820407,831,190,False,False
train_01094,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01094.jpg,1,1,0.976464033126831,1,0.023535966873168945,0.0,0.0002720817879048,768,913,False,False
train_01095,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01095.jpg,0,4,2.9661666758329375e-06,0,2.9661666758329375e-06,0.0,1.7338200208882875e-09,1328,1326,False,False
train_01096,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01096.jpg,1,1,0.2739482820034027,0,0.7260517179965973,0.0,0.0009406174023349,295,745,False,False
train_01097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01097.jpg,1,3,0.00877570640295744,0,0.9912242935970426,0.0,0.0105092778892212,104,439,False,False
train_01098,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01098.jpg,1,4,0.9995039701461792,1,0.0004960298538208008,0.5625,0.0007702379763117,1153,772,False,False
train_01099,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01099.jpg,0,1,0.8786149621009827,1,0.8786149621009827,0.0,0.042072795605528,238,265,False,False
train_01100,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01100.jpg,1,0,0.8856250047683716,1,0.11437499523162842,0.0,0.9592131013529774,572,14,False,True
train_01101,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01101.jpg,0,2,0.0010762817692011595,0,0.0010762817692011595,0.0,3.7299864334127406e-06,1091,1221,False,False
train_01102,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01102.jpg,1,1,0.038430459797382355,0,0.9615695402026176,0.0,0.9783150186520287,156,10,False,True
train_01103,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01103.jpg,0,2,0.024770811200141907,0,0.024770811200141907,0.0,2.3594742559470037e-05,764,1133,False,False
train_01104,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01104.jpg,1,2,0.3783246576786041,0,0.6216753423213959,0.0,0.0153279987882381,338,402,False,False
train_01105,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01105.jpg,1,4,0.40938085317611694,0,0.5906191468238831,0.0,0.001054657371347,351,724,False,False
train_01106,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01106.jpg,0,4,0.0005056736408732831,0,0.0005056736408732831,0.0,4.836889307579693e-05,1152,1084,False,False
train_01107,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01107.jpg,0,1,0.06898906826972961,0,0.06898906826972961,0.0,0.0413356404374511,637,277,False,False
train_01108,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01108.jpg,0,0,2.364308748781241e-10,0,2.364308748781241e-10,0.0,0.0001533381149145,1364,977,False,False
train_01109,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01109.jpg,0,3,0.9977964162826538,1,0.9977964162826538,0.0,1.254570579784333e-05,56,1167,True,False
train_01110,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01110.jpg,0,4,0.07935284078121185,0,0.07935284078121185,0.0,0.0200349175507738,618,384,False,False
train_01111,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01111.jpg,1,2,0.8194160461425781,1,0.18058395385742188,0.0,0.0002424077132192,517,931,False,False
train_01112,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01112.jpg,0,3,0.04612169787287712,0,0.04612169787287712,0.0,0.0032705478096511,695,551,False,False
train_01113,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01113.jpg,0,3,3.4802160371327773e-06,0,3.4802160371327773e-06,0.0,0.0,1320,1362,False,False
train_01114,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01114.jpg,0,4,1.907688783830963e-05,0,1.907688783830963e-05,0.25,0.1386225589913205,1290,119,False,False
train_01115,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01115.jpg,0,0,0.36648795008659363,0,0.36648795008659363,0.0,0.0840276312630424,427,160,False,False
train_01116,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01116.jpg,1,3,7.236465080495691e-06,0,0.9999927635349195,0.0,0.0106242778874216,6,437,True,False
train_01117,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01117.jpg,1,0,0.4982365071773529,0,0.5017634928226471,0.0,0.0617850351932713,382,193,False,False
train_01118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01118.jpg,1,4,0.00042151843081228435,0,0.9995784815691877,1.0,0.9345260682678898,34,22,True,True
train_01119,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01119.jpg,0,3,0.9977072477340698,1,0.9977072477340698,0.0,0.9956579134516482,59,6,True,True
train_01120,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01120.jpg,0,2,0.11686263978481293,0,0.11686263978481293,0.0,0.0459285166503132,568,230,False,False
train_01121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01121.jpg,1,0,0.9999657869338989,1,3.421306610107422e-05,0.25,5.164507765572021e-05,1269,1080,False,False
train_01122,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01122.jpg,0,3,0.7602801322937012,1,0.7602801322937012,0.0,0.951997305665426,283,19,False,True
train_01123,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01123.jpg,0,0,0.8588945269584656,1,0.8588945269584656,0.0,0.0621062185196089,245,192,False,False
train_01124,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01124.jpg,0,0,2.408004911558237e-05,0,2.408004911558237e-05,0.0,3.865722571840717e-05,1281,1102,False,False
train_01125,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01125.jpg,0,1,3.819014580130897e-07,0,3.819014580130897e-07,0.0,1.6708186270017032e-06,1339,1248,False,False
train_01126,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01126.jpg,1,0,0.7969588041305542,1,0.2030411958694458,0.0,0.002686434823193,511,581,False,False
train_01127,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01127.jpg,1,2,0.9512524008750916,1,0.04874759912490845,0.0,0.000105537630021,686,1023,False,False
train_01128,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01128.jpg,1,3,0.9684613943099976,1,0.03153860569000244,0.5625,0.0019537603557562,740,626,False,False
train_01129,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01129.jpg,1,2,0.45726972818374634,0,0.5427302718162537,0.0,0.0028109001166482,366,574,False,False
train_01130,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01130.jpg,1,1,0.08981847763061523,0,0.9101815223693848,0.0,0.8849050477328377,214,33,False,True
train_01131,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01131.jpg,1,2,0.9985039234161377,1,0.0014960765838623047,0.0,0.0061566599014914,1056,491,False,False
train_01132,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01132.jpg,1,1,0.9373266696929932,1,0.06267333030700684,0.0,0.0003453006719469,654,887,False,False
train_01133,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01133.jpg,1,0,0.6800937056541443,1,0.3199062943458557,0.0,0.997265820420267,444,4,False,True
train_01134,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01134.jpg,1,4,0.9982720613479614,1,0.0017279386520385742,0.0,0.0048932745162826,1047,511,False,False
train_01135,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01135.jpg,1,2,0.00020819649216718972,0,0.9997918035078328,1.0,0.2675333837320417,28,80,True,True
train_01136,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01136.jpg,0,0,2.322336058568908e-06,0,2.322336058568908e-06,0.0,0.0189618382244053,1331,389,False,False
train_01137,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01137.jpg,0,0,0.0002864111156668514,0,0.0002864111156668514,0.0,0.0012848553302687,1182,680,False,False
train_01138,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01138.jpg,0,4,0.9929009675979614,1,0.9929009675979614,0.0,0.0,96,1363,True,False
train_01139,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01139.jpg,0,1,0.007141629233956337,0,0.007141629233956337,0.0,0.1539400681660674,894,112,False,False
train_01140,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01140.jpg,0,3,0.00017098832176998258,0,0.00017098832176998258,0.0,0.002444271810778,1209,593,False,False
train_01141,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01141.jpg,1,2,0.9990195035934448,1,0.0009804964065551758,0.0,0.1473866605321726,1100,115,False,False
train_01142,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01142.jpg,0,2,0.0005597954732365906,0,0.0005597954732365906,1.0,3.502652547922715e-07,1144,1289,False,False
train_01143,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01143.jpg,1,4,0.0527522973716259,0,0.9472477026283741,0.0,0.1996454544847682,176,92,False,True
train_01144,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01144.jpg,1,0,0.0008560143760405481,0,0.9991439856239595,0.0,0.0065655402156458,43,483,True,False
train_01145,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01145.jpg,0,1,0.002779250033199787,0,0.002779250033199787,0.0,0.0004428397789429,1002,844,False,False
train_01146,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01146.jpg,1,1,0.993690013885498,1,0.006309986114501953,0.0,0.0002841058616132,913,903,False,False
train_01147,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01147.jpg,1,0,0.9800441861152649,1,0.019955813884735107,0.0,0.0005101719283408,784,822,False,False
train_01148,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01148.jpg,0,2,1.4577137335436419e-05,0,1.4577137335436419e-05,0.0,0.0001197163852729,1294,1006,False,False
train_01149,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01149.jpg,1,1,0.9999164342880249,1,8.356571197509766e-05,0.0,0.0086316602338859,1242,456,False,False
train_01150,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01150.jpg,1,2,0.9445088505744934,1,0.05549114942550659,0.0,0.0057967951874081,670,495,False,False
train_01151,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01151.jpg,1,1,0.9999384880065918,1,6.151199340820312e-05,1.0,0.0024552405857391,1253,592,False,False
train_01152,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01152.jpg,1,3,0.9990407824516296,1,0.0009592175483703613,1.0,0.0429738713972346,1104,251,False,False
train_01153,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01153.jpg,0,4,0.008120706304907799,0,0.008120706304907799,0.0,0.0070559063447272,878,477,False,False
train_01154,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01154.jpg,0,2,0.9918832778930664,1,0.9918832778930664,0.25,0.3788659253158253,102,62,False,True
train_01155,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01155.jpg,1,2,0.9909911155700684,1,0.00900888442993164,0.0,0.0050545233505931,870,506,False,False
train_01156,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01156.jpg,1,3,0.9969772100448608,1,0.00302278995513916,0.0,0.0008816421368597,989,752,False,False
train_01157,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01157.jpg,0,3,0.6386114954948425,1,0.6386114954948425,0.0,0.0001243632282134,323,1000,False,False
train_01158,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01158.jpg,0,3,0.052231401205062866,0,0.052231401205062866,0.0,0.000149489288765,676,979,False,False
train_01159,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01159.jpg,0,0,3.243717628720333e-06,0,3.243717628720333e-06,0.0,3.926512176250274e-07,1323,1284,False,False
train_01160,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01160.jpg,0,0,0.002112484537065029,0,0.002112484537065029,0.0,0.0006252477468598,1026,802,False,False
train_01161,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01161.jpg,1,2,0.9981934428215027,1,0.0018065571784973145,1.0,0.229023529541288,1043,85,False,True
train_01162,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01162.jpg,0,2,0.06311660259962082,0,0.06311660259962082,0.0,0.0401184672273887,653,314,False,False
train_01163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01163.jpg,0,3,0.0013849944807589054,0,0.0013849944807589054,0.0,0.0021105408686476,1063,613,False,False
train_01164,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01164.jpg,1,4,0.9364216327667236,1,0.06357836723327637,0.0,0.0007349005618207,651,777,False,False
train_01165,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01165.jpg,1,4,0.793942928314209,1,0.20605707168579102,0.0,0.0020823082910116,509,615,False,False
train_01166,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01166.jpg,1,2,0.10070417821407318,0,0.8992958217859268,0.0,0.0052002749577473,226,505,False,False
train_01167,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01167.jpg,0,0,0.9199218153953552,1,0.9199218153953552,0.0,0.0403486864457447,203,303,False,False
train_01168,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01168.jpg,0,4,0.9846766591072083,1,0.9846766591072083,0.0,7.067127614357969e-07,123,1270,False,False
train_01169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01169.jpg,1,3,0.05474522337317467,0,0.9452547766268253,0.0,0.0011580081738752,177,703,False,False
train_01170,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01170.jpg,0,3,0.002229138510301709,0,0.002229138510301709,0.0,0.0001062379849903,1022,1022,False,False
train_01171,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01171.jpg,1,4,0.9981874823570251,1,0.0018125176429748535,1.0,0.0030746053670069,1041,560,False,False
train_01172,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01172.jpg,0,0,0.9726803302764893,1,0.9726803302764893,0.5625,0.6663670276918856,142,47,False,True
train_01173,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01173.jpg,0,0,0.963344931602478,1,0.963344931602478,0.0,0.1185054595959265,150,135,False,False
train_01174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01174.jpg,0,0,0.6183589696884155,1,0.6183589696884155,0.0,0.180436396153811,339,102,False,False
train_01175,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01175.jpg,1,2,0.9403511881828308,1,0.05964881181716919,0.0,0.0024984993128536,658,590,False,False
train_01176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01176.jpg,0,0,0.3219526708126068,0,0.3219526708126068,0.0,0.1334818202831036,442,126,False,False
train_01177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01177.jpg,1,2,4.496991459745914e-05,0,0.9999550300854025,0.25,0.0541114943095655,16,215,True,False
train_01178,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01178.jpg,0,3,0.0009605949744582176,0,0.0009605949744582176,0.0,0.0001402949936537,1103,987,False,False
train_01179,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01179.jpg,0,2,0.004837621469050646,0,0.004837621469050646,0.0,0.0003515757648808,945,883,False,False
train_01180,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01180.jpg,1,2,0.006100455764681101,0,0.9938995442353189,0.0,0.0142741281408417,89,411,True,False
train_01181,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01181.jpg,0,1,0.010642234236001968,0,0.010642234236001968,0.0,0.0021716113034729,849,610,False,False
train_01182,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01182.jpg,1,1,0.9094526171684265,1,0.09054738283157349,0.0,0.0079552422981773,607,467,False,False
train_01183,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01183.jpg,1,0,0.5083887577056885,1,0.4916112422943115,0.0,0.000119948153343,387,1003,False,False
train_01184,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01184.jpg,1,0,0.019187655299901962,0,0.980812344700098,0.0,0.0029330935510435,130,567,False,False
train_01185,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01185.jpg,0,1,0.15454420447349548,0,0.15454420447349548,0.5625,1.0029038631464954e-07,536,1304,False,False
