id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score
train_01054,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01054.jpg,0,0,1.0,1.8125001943758434e-08,0.9999999403953552,1054,train_00752,0.8740829,0.0,0.0,train_00954,18.0,0.0,none,train_00752,0,False,0.82238626,0.72341734,0.7767203513909224,0.23792093704245973,0.4387994143484627,0.4387994143484627,1.8125001943758434e-08,1.0171761099488242e-08
train_01055,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01055.jpg,0,0,0.9982264637947083,0.0017735324800014496,0.9964529275894165,1055,train_00236,0.92236555,0.0,0.0,train_00236,10.0,0.0,none,train_00236,0,False,0.77390844,0.749418,0.2847730600292826,0.404099560761347,0.6674963396778917,0.6674963396778917,0.0017735324800014496,0.0005876143112711765
train_01056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01056.jpg,0,0,0.9997013211250305,0.00029865637770853937,0.9994027018547058,1056,train_00666,0.9877419,0.0,1.0,train_00666,0.0,1.0,phash,train_00666,0,False,0.8122756,0.74456465,0.6764275256222547,0.36822840409956076,0.44685212298682286,0.44685212298682286,0.00029865637770853937,0.00016510246695063355
train_01057,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01057.jpg,1,1,0.156638503074646,0.843361496925354,0.686722993850708,1057,train_01224,0.74195284,0.0,0.0,train_00172,20.0,0.0,none,train_01224,1,False,0.7225301,0.75731146,0.048316251830161056,0.4765739385065886,0.780380673499268,0.780380673499268,0.156638503074646,0.02362384958646725
train_01058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01058.jpg,0,0,0.9983100891113281,0.0016898874891921878,0.996620237827301,1058,train_01036,0.8324857,0.0,0.0,train_00481,16.0,0.0,none,train_01036,0,False,0.8110304,0.78239846,0.6588579795021962,0.6793557833089312,0.33294289897510976,0.33294289897510976,0.0016898874891921878,0.0011234416077902972
train_01059,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01059.jpg,1,1,0.012055540457367897,0.987944483757019,0.9758889675140381,1059,train_01298,0.79825604,0.0,0.0,train_00679,18.0,0.0,none,train_01298,1,False,0.7344277,0.60976213,0.07174231332357248,0.017569546120058566,0.949926793557833,0.949926793557833,0.012055516242980957,0.0005891035274275699
train_01060,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01060.jpg,0,0,0.9989050626754761,0.001094916253350675,0.9978101849555969,1060,train_00787,0.78446144,0.0,0.0,train_00935,18.0,0.0,none,train_00787,0,False,0.768061,0.725882,0.2452415812591508,0.2540263543191801,0.7512445095168375,0.7512445095168375,0.001094916253350675,0.00027176999753501726
train_01061,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01061.jpg,1,1,0.0016668186290189624,0.9983331561088562,0.9966663122177124,1061,train_01128,0.9905505,0.0,0.5625,train_01128,2.0,0.5625,phash,train_01128,1,False,0.82600033,0.6906537,0.8133235724743777,0.116398243045388,0.46544655929721823,0.46544655929721823,0.0016668438911437988,0.0008880467641814872
train_01062,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01062.jpg,0,0,0.9983136653900146,0.001686393516138196,0.9966272115707397,1062,train_00699,0.81129825,0.0,0.0,train_00140,14.0,0.0,none,train_00699,0,False,0.791988,0.82573533,0.44875549048316254,0.9494875549048316,0.3509516837481699,0.3509516837481699,0.001686393516138196,0.0010908591836705488
train_01063,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01063.jpg,1,1,0.0025272932834923267,0.9974727034568787,0.9949454069137573,1063,train_00164,0.79512644,0.0,0.0,train_00127,20.0,0.0,none,train_00164,1,False,0.77382886,0.7063477,0.2840409956076135,0.16398243045387995,0.7639824304538799,0.7639824304538799,0.002527296543121338,0.0005934713916588577
train_01064,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01064.jpg,0,0,0.9328712821006775,0.0671287253499031,0.865742564201355,1064,train_00418,0.77739745,0.0,0.0,train_00097,20.0,0.0,none,train_00418,0,False,0.7300354,0.79038954,0.06222547584187409,0.746705710102489,0.66398243045388,0.66398243045388,0.0671287253499031,0.019528062533338997
train_01065,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01065.jpg,0,0,0.9999797344207764,2.0276835130061954e-05,0.9999594688415527,1065,train_00055,0.94434667,0.0,0.0,train_00549,20.0,0.0,none,train_00055,0,False,0.8120674,0.74281645,0.6742313323572474,0.3535871156661786,0.45402635431918004,0.45402635431918004,2.0276835130061954e-05,1.1070168893872841e-05
train_01066,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01066.jpg,0,0,0.9998003840446472,0.0001996225182665512,0.9996007680892944,1066,train_00293,0.7988963,0.0,0.0,train_00330,18.0,0.0,none,train_00293,0,False,0.7764889,0.69731617,0.30380673499267935,0.13396778916544655,0.7641288433382137,0.7641288433382137,0.0001996225182665512,4.706639636719193e-05
train_01067,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01067.jpg,0,0,0.9999022483825684,9.775744547368959e-05,0.9998044967651367,1067,train_00687,0.88538957,0.0,0.0,train_00687,16.0,0.0,none,train_00687,0,False,0.8137854,0.78866076,0.6866764275256223,0.7298682284040996,0.29604685212298687,0.29604685212298687,9.775744547368959e-05,6.880320758968946e-05
train_01068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01068.jpg,0,0,0.9999996423721313,3.8081984143900627e-07,0.9999992251396179,1068,train_00867,0.99789464,0.12835223897325054,1.0,train_00867,0.0,1.0,phash,train_00867,0,False,0.8494846,0.7566631,0.9612005856515373,0.4699853587115666,0.235285505124451,0.235285505124451,3.8081984143900627e-07,2.9121822703097484e-07
train_01069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01069.jpg,0,1,0.1848723441362381,0.8151277303695679,0.6302554607391357,1069,train_00964,0.945582,0.0,0.0,train_00964,12.0,0.0,none,train_00964,0,False,0.8062607,0.8002057,0.6054172767203514,0.8279648609077599,0.30556368960468516,0.30556368960468516,0.8151277303695679,0.3567588096028409
train_01070,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01070.jpg,1,1,0.0004123082908336073,0.9995877146720886,0.9991754293441772,1070,train_01105,0.8663581,0.0,0.0,train_01312,16.0,0.0,none,train_01105,1,False,0.84046805,0.69861394,0.9099560761346999,0.1398243045387994,0.39809663250366034,0.39809663250366034,0.00041228532791137695,0.0002479513051435205
train_01071,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01071.jpg,0,0,0.9989475607872009,0.0010524612152948976,0.9978950619697571,1071,train_01239,0.81644434,0.0,0.0,train_01283,16.0,0.0,none,train_01239,0,False,0.7924019,0.7648259,0.4546120058565154,0.5285505124450952,0.5158125915080527,0.5158125915080527,0.0010524612152948976,0.0005085158162250725
train_01072,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01072.jpg,0,0,0.9333692789077759,0.06663073599338531,0.8667385578155518,1072,train_01362,0.77824485,0.0,0.0,train_00207,18.0,0.0,none,train_01362,0,False,0.72205806,0.7933837,0.04685212298682284,0.7796486090775988,0.6600292825768668,0.6600292825768668,0.06663073599338531,0.019633794416542297
train_01073,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01073.jpg,0,0,0.9999246597290039,7.52840205677785e-05,0.9998494386672974,1073,train_00702,0.85771495,0.0,0.0,train_00840,16.0,0.0,none,train_00702,0,False,0.8262186,0.8144414,0.8140556368960469,0.8960468521229868,0.15314787701317711,0.15314787701317711,7.52840205677785e-05,6.374483369246216e-05
train_01074,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01074.jpg,0,0,1.0,4.658873731244739e-09,1.0,1074,train_00222,0.8442521,0.0,0.0,train_00066,20.0,0.0,none,train_00222,0,False,0.77503484,0.66559494,0.2913616398243045,0.06222547584187409,0.8002928257686677,0.8002928257686677,4.658873731244739e-09,9.304105079674705e-10
train_01075,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01075.jpg,1,1,0.0035017793998122215,0.9964982271194458,0.9929964542388916,1075,train_01202,0.98346305,0.0,1.0,train_01202,0.0,1.0,phash,train_01202,1,False,0.80511713,0.7417508,0.5937042459736457,0.34773060029282576,0.5046852122986822,0.5046852122986822,0.0035017728805541992,0.0017223323816222252
train_01076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01076.jpg,0,0,0.997636079788208,0.0023638964630663395,0.9952722191810608,1076,train_01058,0.8152783,0.0,0.0,train_01050,18.0,0.0,none,train_01058,0,False,0.7919724,0.77575916,0.4472913616398243,0.6244509516837482,0.48184480234260607,0.48184480234260607,0.0023638964630663395,0.001219074344678732
train_01077,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01077.jpg,1,1,0.004242634866386652,0.9957574009895325,0.9915148019790649,1077,train_00610,0.97108316,0.0,0.0,train_00610,8.0,0.0,none,train_00610,1,False,0.8383153,0.74030304,0.8997071742313324,0.3389458272327965,0.32459736456808197,0.32459736456808197,0.004242599010467529,0.0028411485355689537
train_01078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01078.jpg,0,0,0.9999663829803467,3.362236748216674e-05,0.9999327659606934,1078,train_00534,0.8989374,0.0,0.0,train_00530,18.0,0.0,none,train_00534,0,False,0.86246455,0.779255,0.9941434846266471,0.6595900439238653,0.13967789165446565,0.13967789165446565,3.362236748216674e-05,2.8924121263562227e-05
train_01079,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01079.jpg,1,1,0.002952213166281581,0.9970478415489197,0.9940956830978394,1079,train_01326,0.9975795,0.06875221466215464,1.0,train_00671,0.0,1.0,phash,train_00671,1,False,0.8465074,0.7085359,0.945095168374817,0.17423133235724744,0.36325036603221084,0.36325036603221084,0.0029521584510803223,0.0018686869619913445
train_01080,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01080.jpg,0,0,0.9620563387870789,0.03794363886117935,0.9241127371788025,1080,train_00450,0.8125032,0.0,0.0,train_00157,18.0,0.0,none,train_00450,0,False,0.7696178,0.8000046,0.2569546120058565,0.8265007320644217,0.5152269399707174,0.5152269399707174,0.03794363886117935,0.016998179515252655
train_01081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01081.jpg,0,0,0.9998037219047546,0.00019630913448054343,0.9996073842048645,1081,train_01036,0.81021565,0.0,0.0,train_00403,20.0,0.0,none,train_01036,0,False,0.7848231,0.7980764,0.3850658857979502,0.8140556368960469,0.44333821376281113,0.44333821376281113,0.00019630913448054343,0.000109234889266848
train_01082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01082.jpg,1,1,0.004031369462609291,0.9959686994552612,0.9919373989105225,1082,train_00547,0.8642258,0.0,0.0,train_01186,16.0,0.0,none,train_00547,1,False,0.82751817,0.7119856,0.8250366032210834,0.1903367496339678,0.42884333821376286,0.42884333821376286,0.0040313005447387695,0.0022839399892266602
train_01083,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01083.jpg,0,0,1.0,5.1255067745614724e-08,0.9999998807907104,1083,train_00318,0.9737392,0.0,0.0625,train_00318,6.0,0.0625,phash,train_00318,0,False,0.7931457,0.6987697,0.45900439238653,0.14055636896046853,0.6683748169838946,0.6683748169838946,5.1255067745614724e-08,1.6997469195385898e-08
train_01084,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01084.jpg,1,1,4.367971541796578e-06,0.9999955892562866,0.9999911785125732,1084,train_00444,0.98599553,0.0,0.0,train_00444,16.0,0.0,none,train_00444,1,False,0.819541,0.6425606,0.7386530014641288,0.03367496339677892,0.5433382137628111,0.5433382137628111,4.410743713378906e-06,2.0142003343863943e-06
train_01085,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01085.jpg,1,1,0.00022043286298867315,0.9997795224189758,0.9995590448379517,1085,train_00061,0.8450041,0.0,0.0,train_00599,20.0,0.0,none,train_00061,1,False,0.81464034,0.71007967,0.6976573938506588,0.17789165446559296,0.5102489019033676,0.5102489019033676,0.00022047758102416992,0.00010793152345424099
train_01086,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01086.jpg,1,1,0.0011788459960371256,0.9988210797309875,0.9976421594619751,1086,train_00984,0.8280874,0.0,0.0,train_01019,16.0,0.0,none,train_00984,1,False,0.8188273,0.7461778,0.7320644216691069,0.3850658857979502,0.40673499267935576,0.40673499267935576,0.0011789202690124512,0.0006977630397248717
train_01087,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01087.jpg,1,1,0.001135229947976768,0.9988647699356079,0.9977295398712158,1087,train_00744,0.8172016,0.0,0.0,train_00020,18.0,0.0,none,train_00744,1,False,0.7940111,0.72186714,0.4685212298682284,0.22986822840409957,0.6269399707174231,0.6269399707174231,0.0011352300643920898,0.00042254740085429475
train_01088,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01088.jpg,0,0,0.9902702569961548,0.009729775600135326,0.9805404543876648,1088,train_00608,0.9959398,0.0,1.0,train_00608,0.0,1.0,phash,train_00608,0,False,0.8221699,0.8136635,0.7701317715959004,0.8923865300146413,0.18096632503660326,0.18096632503660326,0.009729775600135326,0.007813940477530494
train_01089,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01089.jpg,0,0,0.9744747281074524,0.025525236502289772,0.9489495158195496,1089,train_00329,0.9285863,0.0,0.0,train_00329,14.0,0.0,none,train_00329,0,False,0.7561547,0.8020467,0.17130307467057102,0.8367496339677891,0.5625183016105417,0.5625183016105417,0.025525236502289772,0.010596752054208168
train_01090,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01090.jpg,0,0,0.999239444732666,0.0007605745922774076,0.9984788298606873,1090,train_00157,0.82533777,0.0,0.0,train_00063,20.0,0.0,none,train_00157,0,False,0.8058567,0.7763312,0.5995607613469985,0.6317715959004392,0.38755490483162514,0.38755490483162514,0.0007605745922774076,0.00046510160201578666
train_01091,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01091.jpg,1,1,0.0018137264996767044,0.9981862902641296,0.9963725805282593,1091,train_00698,0.8634559,0.0,0.0,train_00669,20.0,0.0,none,train_00698,1,False,0.8381912,0.7221875,0.8982430453879942,0.23206442166910687,0.3682284040995607,0.3682284040995607,0.0018137097358703613,0.0011416938146616264
train_01092,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01092.jpg,0,1,0.3736518323421478,0.6263481378555298,0.25269627571105957,1092,train_00723,0.816776,0.0,0.0,train_00220,20.0,0.0,none,train_00723,0,False,0.7558148,0.7512383,0.16910688140556368,0.4216691068814056,0.7298682284040996,0.7298682284040996,0.6263481378555298,0.04275533352861328
train_01093,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01093.jpg,1,1,0.03921420872211456,0.9607857465744019,0.9215714931488037,1093,train_01289,0.95441204,0.0,0.0,train_00494,18.0,0.0,none,train_01289,1,False,0.79230976,0.64476234,0.45314787701317716,0.03733528550512445,0.713177159590044,0.713177159590044,0.039214253425598145,0.010365415505552008
train_01094,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01094.jpg,1,1,0.0004536754568107426,0.9995463490486145,0.999092698097229,1094,train_00519,0.82559854,0.0,0.0,train_00081,18.0,0.0,none,train_00519,1,False,0.77873796,0.62877667,0.32723279648609077,0.029282576866764276,0.7919472913616399,0.7919472913616399,0.00045365095138549805,9.429767505608392e-05
train_01095,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01095.jpg,0,0,1.0,2.8897000348138135e-09,1.0,1095,train_00047,0.98018324,0.0,0.0,train_00047,14.0,0.0,none,train_00047,0,False,0.8563498,0.74758816,0.9824304538799414,0.3938506588579795,0.2530014641288433,0.2530014641288433,2.8897000348138135e-09,2.1586016951127494e-09
train_01096,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01096.jpg,1,1,0.0015701610827818513,0.9984298348426819,0.9968596696853638,1096,train_00951,0.8455819,0.0,0.0,train_00992,18.0,0.0,none,train_00951,1,False,0.8298122,0.7693393,0.8418740849194729,0.5666178623718887,0.26822840409956084,0.26822840409956084,0.0015701651573181152,0.0011453940163598632
train_01097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01097.jpg,1,1,0.017833497375249863,0.9821664690971375,0.9643329381942749,1097,train_00470,0.79431856,0.0,0.0,train_00455,8.0,0.0,none,train_00470,1,False,0.7826401,0.7498313,0.3601756954612006,0.40775988286969256,0.6207906295754027,0.6207906295754027,0.01783353090286255,0.006521438455006417
train_01098,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01098.jpg,1,1,0.001285382080823183,0.9987146854400635,0.997429370880127,1098,train_01190,0.998552,0.31208105060756,0.5625,train_01190,2.0,0.5625,phash,train_01190,1,False,0.8519066,0.7451668,0.972913616398243,0.3718887262079063,0.26749633967789166,0.26749633967789166,0.0012853145599365234,0.0009390773786210059
train_01099,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01099.jpg,0,0,0.9965332746505737,0.003466677153483033,0.993066668510437,1099,train_00389,0.796861,0.0,0.0,train_01151,14.0,0.0,none,train_00389,1,False,0.78554475,0.8288474,0.3931185944363104,0.9575402635431918,0.38111273792093703,0.38111273792093703,0.003466677153483033,0.002130606991818181
train_01100,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01100.jpg,1,0,0.9993440508842468,0.0006559851462952793,0.9986880421638489,1100,train_00246,0.93931997,0.0,0.0,train_00111,20.0,0.0,none,train_00246,0,False,0.7965676,0.7112583,0.5036603221083455,0.18814055636896046,0.6225475841874085,0.6225475841874085,0.9993440148537047,0.37670993582461554
train_01101,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01101.jpg,0,0,0.9999938011169434,6.216682777449023e-06,0.9999875426292419,1101,train_00174,0.8278425,0.0,0.0,train_01138,18.0,0.0,none,train_00174,0,False,0.8079277,0.7864093,0.6259150805270863,0.7101024890190337,0.34040995607613467,0.34040995607613467,6.216682777449023e-06,4.1004109852621e-06
train_01102,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01102.jpg,1,0,0.9817628860473633,0.018237100914120674,0.9635257720947266,1102,train_01291,0.87861466,0.0,0.0,train_00758,18.0,0.0,none,train_01291,0,False,0.7848016,0.79209864,0.38433382137628114,0.7679355783308931,0.462225475841874,0.462225475841874,0.9817628990858793,0.508709884439445
train_01103,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01103.jpg,0,0,0.9999606609344482,3.932611798518337e-05,0.9999213218688965,1103,train_01032,0.86420065,0.0,0.0,train_00113,18.0,0.0,none,train_01032,0,False,0.8232172,0.7570947,0.7847730600292826,0.4743777452415813,0.339385065885798,0.339385065885798,3.932611798518337e-05,2.597737682947027e-05
train_01104,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01104.jpg,1,1,0.026234937831759453,0.9737650156021118,0.9475300312042236,1104,train_00309,0.83705086,0.0,0.0,train_00601,16.0,0.0,none,train_00309,1,False,0.78578156,0.78595066,0.3953147877013177,0.7064421669106882,0.4802342606149341,0.4802342606149341,0.026234984397888184,0.012920563151883639
train_01105,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01105.jpg,1,1,0.0017608628841117024,0.9982391595840454,0.9964783191680908,1105,train_01070,0.8663581,0.0,0.0,train_01046,16.0,0.0,none,train_01070,1,False,0.822415,0.72845834,0.7774524158125915,0.27013177159590046,0.42547584187408494,0.42547584187408494,0.0017608404159545898,0.0010080826655059513
train_01106,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01106.jpg,0,0,0.9999194145202637,8.062132110353559e-05,0.9998387694358826,1106,train_00078,0.96881145,0.0,0.0,train_00414,20.0,0.0,none,train_00078,0,False,0.77653056,0.6595663,0.3052708638360176,0.053440702781844804,0.7954612005856515,0.7954612005856515,8.062132110353559e-05,1.6487529503365812e-05
train_01107,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01107.jpg,0,0,0.9977689981460571,0.002231044927611947,0.9955379366874695,1107,train_01340,0.7882875,0.0,0.0,train_00331,16.0,0.0,none,train_01340,0,False,0.74914336,0.7376758,0.13616398243045388,0.32284040995607616,0.7891654465592972,0.7891654465592972,0.002231044927611947,0.00046828248960530794
train_01108,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01108.jpg,0,0,0.9997443556785583,0.00025562886730767787,0.9994887709617615,1108,train_00724,0.85891366,0.0,0.0,train_00238,18.0,0.0,none,train_00724,0,False,0.82208073,0.7766422,0.7686676427525623,0.636896046852123,0.28404099560761353,0.28404099560761353,0.00025562886730767787,0.00018292622430067992
train_01109,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01109.jpg,0,0,0.9999791383743286,2.0909947124891914e-05,0.9999581575393677,1109,train_00985,0.966814,0.0,0.0,train_00985,16.0,0.0,none,train_00985,0,False,0.83558416,0.72091794,0.8857979502196194,0.2232796486090776,0.37920937042459735,0.37920937042459735,2.0909947124891914e-05,1.2980156095653101e-05
train_01110,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01110.jpg,0,0,0.9654121398925781,0.03458784893155098,0.9308242797851562,1110,train_00515,0.85685134,0.0,0.0,train_01227,18.0,0.0,none,train_00515,0,False,0.7668182,0.8146625,0.2342606149341142,0.8975109809663251,0.5004392386530014,0.5004392386530014,0.03458784893155098,0.016083463405029287
train_01111,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01111.jpg,1,1,0.0004041762149427086,0.9995958209037781,0.9991916418075562,1111,train_00439,0.83145595,0.0,0.0,train_00214,18.0,0.0,none,train_00439,1,False,0.8122571,0.7322384,0.6756954612005857,0.29282576866764276,0.47745241581259146,0.47745241581259146,0.00040417909622192383,0.00021103208278783534
train_01112,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01112.jpg,0,0,0.9855331778526306,0.014466863125562668,0.9710662961006165,1112,train_00525,0.7476293,0.0,0.0,train_01353,18.0,0.0,none,train_00525,0,False,0.72554797,0.73645383,0.053440702781844804,0.3162518301610542,0.8414348462664715,0.8414348462664715,0.014466863125562668,0.002227568183957849
train_01113,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01113.jpg,0,1,0.3380261957645416,0.6619738340377808,0.3239476680755615,1113,train_00874,0.73124003,0.0,0.0,train_01301,18.0,0.0,none,train_00874,1,False,0.70124197,0.7688669,0.016105417276720352,0.5622254758418741,0.7654465592972182,0.7654465592972182,0.6619738340377808,0.05029878441309688
train_01114,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01114.jpg,0,0,0.8902508616447449,0.10974913835525513,0.7805017232894897,1114,train_00646,0.92339027,0.0,0.25,train_00646,4.0,0.25,phash,train_00646,0,False,0.7456558,0.80369306,0.11786237188872621,0.8499267935578331,0.5893118594436311,0.5893118594436311,0.10974913835525513,0.03517929626388817
train_01115,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01115.jpg,0,0,0.9932416677474976,0.006758394651114941,0.9864832162857056,1115,train_00723,0.7802531,0.0,0.0,train_00011,20.0,0.0,none,train_00723,0,False,0.7485517,0.74560773,0.13396778916544655,0.37701317715959004,0.7688140556368961,0.7688140556368961,0.006758394651114941,0.0015413266071795607
train_01116,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01116.jpg,1,1,0.018032293766736984,0.9819676876068115,0.963935375213623,1116,train_00628,0.7865056,0.0,0.0,train_00052,14.0,0.0,none,train_00628,1,False,0.77830243,0.7604314,0.3213762811127379,0.49487554904831627,0.6092240117130308,0.6092240117130308,0.018032312393188477,0.006792461902794928
train_01117,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01117.jpg,1,1,0.11656168848276138,0.8834382891654968,0.7668765783309937,1117,train_00681,0.79087603,0.0,0.0,train_00594,16.0,0.0,none,train_00681,1,False,0.7613982,0.7575094,0.20497803806734993,0.4773060029282577,0.6860907759882869,0.6860907759882869,0.11656171083450317,0.028059857709795254
train_01118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01118.jpg,1,0,0.9438626766204834,0.05613729730248451,0.8877254128456116,1118,train_00042,0.9954313,0.0,1.0,train_00042,0.0,1.0,phash,train_00042,0,True,0.78294367,0.7533833,0.363103953147877,0.4363103953147877,0.6076134699853587,0.6076134699853587,0.9438627026975155,0.3287771056940304
train_01119,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01119.jpg,0,1,0.003625008277595043,0.9963750243186951,0.9927500486373901,1119,train_00571,0.94233054,0.0,0.0,train_00025,18.0,0.0,none,train_00571,1,False,0.8146189,0.69638324,0.6969253294289898,0.13030746705710103,0.5297218155197657,0.5297218155197657,0.9963750243186951,0.46517630286637346
train_01120,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01120.jpg,0,0,0.9900195598602295,0.00998047087341547,0.9800390601158142,1120,train_01221,0.82010084,0.0,0.0,train_00970,14.0,0.0,none,train_01221,0,False,0.7948762,0.8283346,0.48096632503660325,0.9560761346998536,0.3289897510980966,0.3289897510980966,0.00998047087341547,0.0065633198655571925
train_01121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01121.jpg,1,1,8.608253847341985e-05,0.9999139308929443,0.9998278617858887,1121,train_01210,0.98263586,0.0,0.25,train_01210,4.0,0.25,phash,train_01210,1,False,0.8444063,0.7392977,0.9341142020497804,0.33162518301610544,0.3068814055636896,0.3068814055636896,8.606910705566406e-05,5.964582941255239e-05
